id,created_at,updated_at,version,feature_id,outcome,kind,ordinal,dice_count,dice_faces,dice_bonus,dice_average,damage_type,half_damage,condition_id,escape_dc,notes
1cde5288-fc4e-5178-84db-a59c899124ab,2026-09-08T00:00:00,2026-09-08T00:00:00,0,272e0c7c-b96b-5595-9857-82df68d92b84,HIT,DAMAGE,1,1,4,NULL,2,FIRE,false,NULL,NULL,NULL
f12518b8-1d89-506c-bffd-f51b65753a4b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,ed04bf83-876c-5e5c-9f2f-ea8328e84e6a,SAVE_FAILURE,DAMAGE,0,2,4,NULL,5,FIRE,false,NULL,NULL,NULL
d5e9c97a-bbdb-54fd-90fe-d7b36f9a353a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,ed04bf83-876c-5e5c-9f2f-ea8328e84e6a,SAVE_SUCCESS,DAMAGE,1,NULL,NULL,NULL,NULL,NULL,true,NULL,NULL,NULL
829ff197-9432-58c1-9891-868788299b81,2026-09-08T00:00:00,2026-09-08T00:00:00,0,251110ba-0dda-5275-b0ad-3692442256e0,HIT,DAMAGE,0,1,6,NULL,3,PIERCING,false,NULL,NULL,NULL
db1f13c2-c428-558e-a699-ca308e101caf,2026-09-08T00:00:00,2026-09-08T00:00:00,0,251110ba-0dda-5275-b0ad-3692442256e0,HIT,DAMAGE,1,1,4,NULL,2,COLD,false,NULL,NULL,NULL
115161b6-3825-5725-aa36-14c0330978e1,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d3a75159-dfa6-5a39-a6fe-93bbb5762558,HIT,DAMAGE,0,1,4,4,6,PIERCING,false,NULL,NULL,NULL
f32b6dbb-b1cf-56ec-84cd-2c0f1271d8b9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d3a75159-dfa6-5a39-a6fe-93bbb5762558,HIT,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000b,NULL,NULL
97ac0d60-9a23-5d1b-b15f-663c2553d081,2026-09-08T00:00:00,2026-09-08T00:00:00,0,dc96665f-fb24-5c5b-a870-2634833d7b14,HIT,DAMAGE,0,2,4,4,9,SLASHING,false,NULL,NULL,NULL
b1329c3d-c951-5d33-acfc-116f064862f1,2026-09-08T00:00:00,2026-09-08T00:00:00,0,a0073837-61b7-583d-b97b-072d513aa89e,HIT,DAMAGE,0,2,6,4,11,PIERCING,false,NULL,NULL,NULL
12935a2a-7986-52aa-98ca-56a66e77c4b3,2026-09-08T00:00:00,2026-09-08T00:00:00,0,b9e4c2c3-3c2c-5e5f-a975-1de01ae3ed2b,HIT,DAMAGE,0,1,8,3,7,PIERCING,false,NULL,NULL,NULL
c622e90c-7119-53ac-abdf-42bb7794050b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,b9e4c2c3-3c2c-5e5f-a975-1de01ae3ed2b,HIT,DAMAGE,1,2,8,3,12,PIERCING,false,NULL,NULL,NULL
242a153d-0b3f-5433-b20d-025956fe27e9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,b9e4c2c3-3c2c-5e5f-a975-1de01ae3ed2b,HIT,DAMAGE,2,1,8,NULL,4,ACID,false,NULL,NULL,NULL
e477e87d-f00e-5989-aec6-119bbda1ca69,2026-09-08T00:00:00,2026-09-08T00:00:00,0,ce952e76-1efa-55f5-9cf2-677f5eb5fbc0,HIT,DAMAGE,0,1,8,3,7,BLUDGEONING,false,NULL,NULL,NULL
9780d808-7476-5b60-ad0a-5098fbc99f6e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,ce952e76-1efa-55f5-9cf2-677f5eb5fbc0,HIT,DAMAGE,1,1,8,NULL,4,ACID,false,NULL,NULL,NULL
793c56f5-360f-5e90-b829-7872230775ff,2026-09-08T00:00:00,2026-09-08T00:00:00,0,ce952e76-1efa-55f5-9cf2-677f5eb5fbc0,HIT,APPLY_CONDITION,2,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-000000000006,13,NULL
dc70283a-b100-55d9-9932-35fdfe618413,2026-09-08T00:00:00,2026-09-08T00:00:00,0,adee97a1-52fc-5700-842c-6d0ea0862621,HIT,DAMAGE,0,1,12,4,10,SLASHING,false,NULL,NULL,NULL
d0c6d061-824d-5ea1-bc54-b66fbe0020a4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,adee97a1-52fc-5700-842c-6d0ea0862621,HIT,DAMAGE,1,3,6,NULL,10,NECROTIC,false,NULL,NULL,NULL
c2ac00cf-dbf8-5c86-a9ef-aebf2f96779e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,f64d2300-b924-57a4-9d09-4a6f56649a34,HIT,DAMAGE,0,4,6,4,18,PIERCING,false,NULL,NULL,NULL
4bfa67cb-1658-5776-a25b-5205c33679fa,2026-09-08T00:00:00,2026-09-08T00:00:00,0,f64d2300-b924-57a4-9d09-4a6f56649a34,HIT,DAMAGE,1,3,6,NULL,10,PIERCING,false,NULL,NULL,NULL
94d230fe-eda5-526d-8699-99261fad5043,2026-09-08T00:00:00,2026-09-08T00:00:00,0,f64d2300-b924-57a4-9d09-4a6f56649a34,HIT,APPLY_CONDITION,2,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000c,NULL,NULL
97663d60-7ee5-5b98-9012-e61b8f6ca5c1,2026-09-08T00:00:00,2026-09-08T00:00:00,0,ce059d48-e930-5802-ac2e-451e2d0e19cb,HIT,DAMAGE,0,1,10,3,8,BLUDGEONING,false,NULL,NULL,NULL
2b972d7f-e805-50fe-b9b4-f83968bfe726,2026-09-08T00:00:00,2026-09-08T00:00:00,0,ce059d48-e930-5802-ac2e-451e2d0e19cb,HIT,DAMAGE,1,3,6,NULL,10,NECROTIC,false,NULL,NULL,NULL
55d29f96-bf5f-5ff9-adb6-c1c00d052855,2026-09-08T00:00:00,2026-09-08T00:00:00,0,1a224cf5-a82c-5140-8b0e-522424a7fe5c,SAVE_FAILURE,APPLY_CONDITION,0,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-000000000005,NULL,NULL
006d14af-3f9c-5eb8-86c9-444dd7486171,2026-09-08T00:00:00,2026-09-08T00:00:00,0,69ce50ea-e44e-5a48-af82-aba0e83b0631,HIT,DAMAGE,0,2,10,4,15,BLUDGEONING,false,NULL,NULL,NULL
b624bbab-5df7-5bc6-bded-9b9f511c7d57,2026-09-08T00:00:00,2026-09-08T00:00:00,0,69ce50ea-e44e-5a48-af82-aba0e83b0631,HIT,DAMAGE,1,3,6,NULL,10,NECROTIC,false,NULL,NULL,NULL
38015cff-b9cb-507d-9b41-2f014f64179d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,7c4b3e07-6cbb-5e34-b1c4-1b2acb8a0927,HIT,DAMAGE,0,6,6,4,25,NECROTIC,false,NULL,NULL,NULL
3579abdf-ec67-5449-99a6-58b5b9574336,2026-09-08T00:00:00,2026-09-08T00:00:00,0,42c76579-db66-570e-8d94-d0da073594fe,SAVE_FAILURE,DAMAGE,0,6,6,4,25,PSYCHIC,false,NULL,NULL,NULL
9e091007-7347-5387-a4d3-0fd97237aa89,2026-09-08T00:00:00,2026-09-08T00:00:00,0,42c76579-db66-570e-8d94-d0da073594fe,SAVE_FAILURE,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-000000000009,NULL,NULL
c7b72ebb-42b6-544f-8e5d-84294ea42bf0,2026-09-08T00:00:00,2026-09-08T00:00:00,0,f7d4849b-d2b7-5740-85cc-c798eec0170b,HIT,DAMAGE,0,2,10,5,16,SLASHING,false,NULL,NULL,NULL
35523904-f05f-501c-93f9-138928ed7a61,2026-09-08T00:00:00,2026-09-08T00:00:00,0,f7d4849b-d2b7-5740-85cc-c798eec0170b,HIT,DAMAGE,1,2,10,NULL,11,FORCE,false,NULL,NULL,NULL
78405748-cfa9-5228-88d8-83811ed7bb13,2026-09-08T00:00:00,2026-09-08T00:00:00,0,31442cf3-7aaa-5b9e-907e-217ef10689bb,SAVE_FAILURE,DAMAGE,0,8,6,NULL,28,PSYCHIC,false,NULL,NULL,NULL
22120b44-f4b4-51a0-a7e4-cecd2016c928,2026-09-08T00:00:00,2026-09-08T00:00:00,0,31442cf3-7aaa-5b9e-907e-217ef10689bb,SAVE_FAILURE,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-000000000005,NULL,NULL
acccf7a4-132a-5733-94cf-5881346de589,2026-09-08T00:00:00,2026-09-08T00:00:00,0,84eb2192-5667-5d9a-9834-4c02a60d65bf,HIT,DAMAGE,0,2,8,4,13,SLASHING,false,NULL,NULL,NULL
c4246288-ef55-56da-aa82-d75307aa154a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,65500e20-ffdb-588b-bcc7-0260fad3efab,HIT,DAMAGE,0,2,8,4,13,BLUDGEONING,false,NULL,NULL,NULL
61fda82a-b850-5912-9b8c-768234ab73fe,2026-09-08T00:00:00,2026-09-08T00:00:00,0,65500e20-ffdb-588b-bcc7-0260fad3efab,HIT,DAMAGE,1,3,6,NULL,10,FIRE,false,NULL,NULL,NULL
2a1132ac-b81c-53df-8333-e931b641a4f1,2026-09-08T00:00:00,2026-09-08T00:00:00,0,5391dd2f-0add-58be-b595-6f9802157d17,HIT,DAMAGE,0,1,8,1,5,PIERCING,false,NULL,NULL,NULL
0826c8d9-3f6c-59bb-9751-1fe89eba3151,2026-09-08T00:00:00,2026-09-08T00:00:00,0,ee5237ad-a1f8-5e86-8add-89fa98746adb,HIT,DAMAGE,0,3,6,2,12,ACID,false,NULL,NULL,NULL
b46c8df4-f397-558e-9e6d-8def8863dfa6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,b3cd4722-604d-58d2-ae46-e5915189900d,HIT,DAMAGE,0,2,8,4,13,BLUDGEONING,false,NULL,NULL,NULL
1970a8c2-b7e9-56ea-a57f-85c5de12affb,2026-09-08T00:00:00,2026-09-08T00:00:00,0,12cfc518-49a8-58b4-8d8b-fb5932987a61,HIT,DAMAGE,0,2,6,4,11,PIERCING,false,NULL,NULL,NULL
c5c56a38-7a42-5781-be73-11b2e9928e95,2026-09-08T00:00:00,2026-09-08T00:00:00,0,195fd02d-dc88-5b94-8d11-2ff5ea14029d,HIT,DAMAGE,0,1,12,4,10,SLASHING,false,NULL,NULL,NULL
ec270637-d99d-57ff-8772-8a0b743ad4e0,2026-09-08T00:00:00,2026-09-08T00:00:00,0,195fd02d-dc88-5b94-8d11-2ff5ea14029d,HIT,DAMAGE,1,2,8,NULL,9,NECROTIC,false,NULL,NULL,NULL
49a245cb-2822-561a-963e-0c092a1c549e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,1b6437c9-7dfe-52c7-85d1-e78235db05ac,HIT,DAMAGE,0,2,6,2,9,PSYCHIC,false,NULL,NULL,NULL
0e8da0f9-9546-5b07-887e-51bcca08c5f8,2026-09-08T00:00:00,2026-09-08T00:00:00,0,1b6437c9-7dfe-52c7-85d1-e78235db05ac,HIT,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-000000000005,NULL,NULL
817f7562-cb9c-54d0-8a0b-3048b8d9c946,2026-09-08T00:00:00,2026-09-08T00:00:00,0,f438595f-a236-5698-b2a6-fb7f2e107b51,HIT,DAMAGE,0,2,8,3,12,PIERCING,false,NULL,NULL,NULL
89dbaca8-2a0a-5978-bd74-3b9f798bcb39,2026-09-08T00:00:00,2026-09-08T00:00:00,0,f438595f-a236-5698-b2a6-fb7f2e107b51,HIT,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000b,NULL,NULL
3edd4ea4-636d-5f6a-9ae8-8f7afefc3c45,2026-09-08T00:00:00,2026-09-08T00:00:00,0,2b70b518-e7eb-5e16-8156-d2b482b7ab49,HIT,DAMAGE,0,2,8,3,12,PIERCING,false,NULL,NULL,NULL
121d0f4e-c654-5737-b47c-8f972cde846d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,2b70b518-e7eb-5e16-8156-d2b482b7ab49,HIT,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-000000000006,13,NULL
ba8c760f-9b2b-5d50-af52-4d0b05abb280,2026-09-08T00:00:00,2026-09-08T00:00:00,0,09ab452e-e6c2-593b-952e-db4e12b27a1b,SAVE_FAILURE,DAMAGE,0,3,8,3,16,BLUDGEONING,false,NULL,NULL,NULL
5026bff5-056b-5c9f-b70a-80feef55e342,2026-09-08T00:00:00,2026-09-08T00:00:00,0,09ab452e-e6c2-593b-952e-db4e12b27a1b,SAVE_FAILURE,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000e,NULL,NULL
b2869db1-93be-5814-af64-86c7acbf85e1,2026-09-08T00:00:00,2026-09-08T00:00:00,0,09ab452e-e6c2-593b-952e-db4e12b27a1b,SAVE_SUCCESS,DAMAGE,2,NULL,NULL,NULL,NULL,NULL,true,NULL,NULL,NULL
510012ad-e49a-551e-814d-290b0598c000,2026-09-08T00:00:00,2026-09-08T00:00:00,0,8ba7a478-a5d3-5c21-88fb-90748968c094,HIT,DAMAGE,0,2,8,5,14,SLASHING,false,NULL,NULL,NULL
0f7eae9a-02d6-5713-82b3-06ec2e08641d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,71f2613f-18ec-503e-b372-b2e0783ab934,HIT,DAMAGE,0,1,6,4,7,BLUDGEONING,false,NULL,NULL,NULL
eb16b2ae-ba55-5c3c-863e-7b86e8b4c119,2026-09-08T00:00:00,2026-09-08T00:00:00,0,71f2613f-18ec-503e-b372-b2e0783ab934,HIT,DAMAGE,1,2,4,NULL,5,RADIANT,false,NULL,NULL,NULL
4ee104a9-b65c-5a24-9503-9b4354a03a04,2026-09-08T00:00:00,2026-09-08T00:00:00,0,70d141ae-2f95-526d-bccd-9af3fa7dc017,HIT,DAMAGE,0,1,10,3,8,PIERCING,false,NULL,NULL,NULL
df024ded-540b-5d69-9d86-8caa79664f4f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,70d141ae-2f95-526d-bccd-9af3fa7dc017,HIT,DAMAGE,1,2,8,NULL,9,POISON,false,NULL,NULL,NULL
6e29666c-bd29-52ae-a68d-d7631e604e91,2026-09-08T00:00:00,2026-09-08T00:00:00,0,70d141ae-2f95-526d-bccd-9af3fa7dc017,HIT,APPLY_CONDITION,2,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000b,NULL,NULL
555b4264-c717-5f61-ad2f-97966f5322c6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,70d141ae-2f95-526d-bccd-9af3fa7dc017,HIT,APPLY_CONDITION,3,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-000000000009,NULL,NULL
c207936d-0f72-524a-8d2b-328f27dd93ab,2026-09-08T00:00:00,2026-09-08T00:00:00,0,3c6a2dfa-b26e-5350-bd52-33e4cfbdecc1,HIT,DAMAGE,0,1,4,3,5,PIERCING,false,NULL,NULL,NULL
9f04f012-fb37-580c-a34f-f54a5e4a0a7d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,78d09c08-0ce1-5c90-a55e-d23312932383,SAVE_FAILURE,APPLY_CONDITION,0,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-000000000002,NULL,NULL
7f4ac136-6099-57a4-9243-f2f872243525,2026-09-08T00:00:00,2026-09-08T00:00:00,0,a618fd2e-37ed-5304-938b-f24b7d55d704,HIT,DAMAGE,0,2,8,4,13,PIERCING,false,NULL,NULL,NULL
752901b7-5dae-5bd5-afb9-e14302cd4613,2026-09-08T00:00:00,2026-09-08T00:00:00,0,5a7d2fe3-510f-564e-9284-4c7992e1af95,HIT,DAMAGE,0,2,10,4,15,PIERCING,false,NULL,NULL,NULL
1507ace3-ec48-5ca7-83df-a30e538e8131,2026-09-08T00:00:00,2026-09-08T00:00:00,0,4929f329-3a73-5fc9-97f8-2f6ab1049c5e,SAVE_FAILURE,APPLY_CONDITION,0,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-000000000002,NULL,NULL
b8a1a521-cfeb-5611-a27b-00209a5f0cb7,2026-09-08T00:00:00,2026-09-08T00:00:00,0,5d86c906-4da1-5e52-86e3-3d7eee004de8,SAVE_FAILURE,APPLY_CONDITION,0,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-000000000005,NULL,NULL
c863df4c-4a1a-53bd-9b9a-e2c6b86f245c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,0241f7c9-9da4-5648-bd59-d0d41d1c1c7e,HIT,DAMAGE,0,3,6,8,18,PIERCING,false,NULL,NULL,NULL
c7ce904f-6358-5162-88ba-6c086ef2e847,2026-09-08T00:00:00,2026-09-08T00:00:00,0,0241f7c9-9da4-5648-bd59-d0d41d1c1c7e,SAVE_FAILURE,DAMAGE,1,6,6,NULL,21,POISON,false,NULL,NULL,NULL
ea9cf13e-23fa-5ee9-aa70-b4588eddacca,2026-09-08T00:00:00,2026-09-08T00:00:00,0,0241f7c9-9da4-5648-bd59-d0d41d1c1c7e,SAVE_FAILURE,APPLY_CONDITION,2,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000b,NULL,NULL
c2d132a1-b1f8-50ff-b6f0-894a572d5770,2026-09-08T00:00:00,2026-09-08T00:00:00,0,77f5da4b-04c5-5f3a-820e-3081303ae99f,HIT,DAMAGE,0,4,8,8,26,NECROTIC,false,NULL,NULL,NULL
fa8cfb39-6853-597b-bedc-f3bb00410a19,2026-09-08T00:00:00,2026-09-08T00:00:00,0,2473b77e-568d-59ef-a6d9-74cf7350260d,HIT,DAMAGE,0,4,6,8,22,FORCE,false,NULL,NULL,NULL
1f30fd59-f535-535e-81e3-e5d2da04c801,2026-09-08T00:00:00,2026-09-08T00:00:00,0,2473b77e-568d-59ef-a6d9-74cf7350260d,HIT,DAMAGE,1,6,6,NULL,21,FIRE,false,NULL,NULL,NULL
8b4e528b-b608-5a3c-a960-76a66ed26b29,2026-09-08T00:00:00,2026-09-08T00:00:00,0,fd1fec71-6200-5430-9bd5-7470b67b7dc4,HIT,DAMAGE,0,2,6,7,14,SLASHING,false,NULL,NULL,NULL
6e3102dd-7b86-5ab6-91f2-0598f2fb2637,2026-09-08T00:00:00,2026-09-08T00:00:00,0,fd1fec71-6200-5430-9bd5-7470b67b7dc4,HIT,DAMAGE,1,4,8,NULL,18,RADIANT,false,NULL,NULL,NULL
6575f33f-f176-5ed6-8f7f-db30f263f76e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,dbf599d8-caae-57f0-99d5-54395257d4b2,SAVE_FAILURE,DAMAGE,0,7,6,NULL,24,RADIANT,false,NULL,NULL,NULL
d17810e5-321e-5697-babb-5a97b438c001,2026-09-08T00:00:00,2026-09-08T00:00:00,0,dbf599d8-caae-57f0-99d5-54395257d4b2,SAVE_SUCCESS,DAMAGE,1,NULL,NULL,NULL,NULL,NULL,true,NULL,NULL,NULL
120ccbd2-38ac-52f2-8239-4c6fe3e04bb5,2026-09-08T00:00:00,2026-09-08T00:00:00,0,810c27b1-6e41-5365-82bc-1b2b0af1c87a,HIT,DAMAGE,0,1,6,2,5,BLUDGEONING,false,NULL,NULL,NULL
06141868-4704-5896-a0ae-35e58bd4a35f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,810c27b1-6e41-5365-82bc-1b2b0af1c87a,HIT,DAMAGE,1,1,4,NULL,2,RADIANT,false,NULL,NULL,NULL
c9562995-db4c-5107-962f-355c61cf0f1c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,71b42ef5-9699-5fef-8fe1-b69767e0f4bb,HIT,DAMAGE,0,2,6,NULL,7,RADIANT,false,NULL,NULL,NULL
99a3058c-59eb-5081-ad66-4da0c37de0b4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,2ef6cb1b-062a-523f-b270-34b52b32df7f,HIT,DAMAGE,0,1,6,3,6,BLUDGEONING,false,NULL,NULL,NULL
a49d76aa-3f5f-5061-a283-2a3946f03db0,2026-09-08T00:00:00,2026-09-08T00:00:00,0,2ef6cb1b-062a-523f-b270-34b52b32df7f,HIT,DAMAGE,1,2,4,NULL,5,RADIANT,false,NULL,NULL,NULL
645b68f4-a4b3-5b62-8fac-43d9598ff64f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d67a7573-017d-5287-9257-4fcde3b29785,HIT,DAMAGE,0,2,10,NULL,11,RADIANT,false,NULL,NULL,NULL
33926895-7cb0-57ee-9af4-74b4a144d936,2026-09-08T00:00:00,2026-09-08T00:00:00,0,9995b584-23bc-54e2-9957-4410a78d02ef,HIT,DAMAGE,0,1,4,2,4,PIERCING,false,NULL,NULL,NULL
8ba82444-6c28-5c3e-8f4a-e988ec5c0a41,2026-09-08T00:00:00,2026-09-08T00:00:00,0,0248a306-7116-5142-bcb7-a675356dd2bf,SAVE_FAILURE,DAMAGE,0,2,4,NULL,5,POISON,false,NULL,NULL,NULL
edd3b67b-0030-5521-a4e2-e3baeaed4113,2026-09-08T00:00:00,2026-09-08T00:00:00,0,0248a306-7116-5142-bcb7-a675356dd2bf,SAVE_FAILURE,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000b,NULL,NULL
69675e78-d242-58f7-829d-22f33774eb0e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,0248a306-7116-5142-bcb7-a675356dd2bf,SAVE_FAILURE,APPLY_CONDITION,2,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000f,NULL,NULL
4118cfac-9e74-50ba-ae69-283ae50e96ae,2026-09-08T00:00:00,2026-09-08T00:00:00,0,37fae7c1-bd1c-5a62-8710-f0db0567c0bb,HIT,DAMAGE,0,3,8,9,22,PIERCING,false,NULL,NULL,NULL
2a748499-a2bb-5ea8-9944-66b30c56e844,2026-09-08T00:00:00,2026-09-08T00:00:00,0,37fae7c1-bd1c-5a62-8710-f0db0567c0bb,HIT,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-000000000006,19,NULL
e7aa8e0a-3c66-541f-a563-f34b6a249288,2026-09-08T00:00:00,2026-09-08T00:00:00,0,37fae7c1-bd1c-5a62-8710-f0db0567c0bb,HIT,APPLY_CONDITION,2,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000d,19,NULL
12608f9b-e826-5bad-84ea-b3d0c4ba08fb,2026-09-08T00:00:00,2026-09-08T00:00:00,0,1b3fdefc-cf89-5e78-91bf-af4783cbcfc9,HIT,DAMAGE,0,2,6,9,16,PIERCING,false,NULL,NULL,NULL
de942e6f-392b-5a3c-891b-aab779c76a66,2026-09-08T00:00:00,2026-09-08T00:00:00,0,1b3fdefc-cf89-5e78-91bf-af4783cbcfc9,HIT,DAMAGE,1,10,6,NULL,35,POISON,false,NULL,NULL,NULL
f6bf1a82-2f78-570b-9afd-d01c87296570,2026-09-08T00:00:00,2026-09-08T00:00:00,0,8af18914-7a88-5978-ac84-57913e84d875,SAVE_FAILURE,DAMAGE,0,5,6,NULL,17,ACID,false,NULL,NULL,NULL
082d8e7c-2b9c-5f68-a445-9153791306d3,2026-09-08T00:00:00,2026-09-08T00:00:00,0,8af18914-7a88-5978-ac84-57913e84d875,SAVE_FAILURE,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000c,NULL,NULL
28be3464-3503-54ba-80b3-785785d3a635,2026-09-08T00:00:00,2026-09-08T00:00:00,0,8af18914-7a88-5978-ac84-57913e84d875,SAVE_FAILURE,APPLY_CONDITION,2,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000d,NULL,NULL
f60e02f3-8d1f-545c-a5a5-3090f537ce51,2026-09-08T00:00:00,2026-09-08T00:00:00,0,9cb54093-0981-5ecf-8175-51a458bd2691,HIT,DAMAGE,0,1,4,3,5,SLASHING,false,NULL,NULL,NULL
a806b496-8b58-5fc1-8f0b-221f4adbea7b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,9cb54093-0981-5ecf-8175-51a458bd2691,HIT,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000b,NULL,NULL
44578b60-d60e-507a-a2e5-e433144abd9e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,7901ae3b-2e7d-51f0-9511-95a15de10b89,SAVE_FAILURE,APPLY_CONDITION,0,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-000000000005,NULL,NULL
19b8173c-80e1-52c0-812b-44cbc144f025,2026-09-08T00:00:00,2026-09-08T00:00:00,0,e958f405-f064-57ea-8202-5caa30f1b133,HIT,DAMAGE,0,2,6,5,12,SLASHING,false,NULL,NULL,NULL
4d118461-31b6-59ee-b0ea-dc2e8030ef43,2026-09-08T00:00:00,2026-09-08T00:00:00,0,e958f405-f064-57ea-8202-5caa30f1b133,HIT,DAMAGE,1,3,12,NULL,19,NECROTIC,false,NULL,NULL,NULL
c2811378-a53d-5744-a894-b5a851cec844,2026-09-08T00:00:00,2026-09-08T00:00:00,0,ab8c107c-2fa7-5f8b-a72f-971292086a82,SAVE_FAILURE,DAMAGE,0,8,6,NULL,28,PSYCHIC,false,NULL,NULL,NULL
18eae736-f180-5623-a232-2903557ee5c3,2026-09-08T00:00:00,2026-09-08T00:00:00,0,3c888f44-6096-55f2-97df-22a9553061b1,HIT,DAMAGE,0,1,10,4,9,SLASHING,false,NULL,NULL,NULL
d40e216a-8788-5390-89f0-faad8d16ed78,2026-09-08T00:00:00,2026-09-08T00:00:00,0,3c888f44-6096-55f2-97df-22a9553061b1,HIT,DAMAGE,1,1,6,NULL,3,FIRE,false,NULL,NULL,NULL
d8660ff9-d927-5bb7-a1c3-a12e10b7363a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,0ad2d587-903a-5393-98c2-7582fc08f702,SAVE_FAILURE,DAMAGE,0,7,6,NULL,24,FIRE,false,NULL,NULL,NULL
3bb5f9e7-bf07-5bd8-a8c6-f07adcc6b5d5,2026-09-08T00:00:00,2026-09-08T00:00:00,0,0ad2d587-903a-5393-98c2-7582fc08f702,SAVE_SUCCESS,DAMAGE,1,NULL,NULL,NULL,NULL,NULL,true,NULL,NULL,NULL
c6b45f28-a92d-5e5a-9d8d-5051b5307b58,2026-09-08T00:00:00,2026-09-08T00:00:00,0,dc3a1d13-0c01-5512-9c61-bcf46ff4ffc9,HIT,DAMAGE,0,2,6,6,13,SLASHING,false,NULL,NULL,NULL
a21aac96-e664-50df-878b-5dd213662519,2026-09-08T00:00:00,2026-09-08T00:00:00,0,dc3a1d13-0c01-5512-9c61-bcf46ff4ffc9,HIT,DAMAGE,1,1,6,NULL,3,FIRE,false,NULL,NULL,NULL
b0b4f681-2b87-53f9-bcf7-84195d357db9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,98b5b8ec-986e-5ede-8749-90fd971fb99f,SAVE_FAILURE,DAMAGE,0,16,6,NULL,56,FIRE,false,NULL,NULL,NULL
2534443a-29e9-5132-9cbc-51640eab287a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,98b5b8ec-986e-5ede-8749-90fd971fb99f,SAVE_SUCCESS,DAMAGE,1,NULL,NULL,NULL,NULL,NULL,true,NULL,NULL,NULL
e28c0155-723b-5175-82c6-dc7b5fdadd9b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,68846608-77ed-5f14-af57-ca18fac32def,HIT,DAMAGE,0,1,10,8,13,SLASHING,false,NULL,NULL,NULL
